"","GSM782710_CEBPD","GSM782711_CEBPZ","GSM782714_ETS1","GSM782715_FOXM1","GSM782716_FOXO3","GSM782720_HSF2","GSM782724_MITF","GSM782732_RELA","GSM782737_SP1","GSM782738_SP100","GSM782739_STAT1","GSM782740_STAT3","GSM782741_STAT6","GSM782743_TP53","GSM782744_UNTREATED","GSM782745_UNTREATED"
"ING1",0.747245808599846,-0.576096738901142,1.06708230817233,-0.273841038401543,-0.273223332433398,-0.655583432349863,0.0174316571685619,-0.281971560321329,2.48894749494874,0.961001026260356,1.36837885644688,0.50538141792634,-1.45126420981592,-1.08126830251594,-0.316684622262175,0.316684622262175
"INO80",-0.0402591465187455,0.013520044816123,1.2562331805018,1.55925717443396,1.16529546080708,-1.37614350534239,2.55490728246755,1.40504533006,1.43412082922668,1.24287450161565,0.628482857745277,2.12245452378098,0.497017788692374,1.75976451483575,-0.128369327355298,0.128369327355298
"INPP5B",-0.13974106097357,0.19019426300049,-2.00723809788726,-0.653876293479088,-0.369942067618146,-2.19529411049217,-1.9857920362229,-0.376735929983164,0.264758265471623,0.603585023226004,0.665060863612821,-2.05901710243439,-0.504208579854585,-1.52770662841811,-0.237065945638176,0.237065945638176
"INSR",1.34756093872463,-0.442967282202304,-0.6605876210627,-0.067737057844382,0.0158241420598612,-2.25285356510475,-0.694629984927111,-0.537461018846747,0.796773050680753,0.564163574950778,-0.600845386613126,-0.849497442537323,-1.13093443798487,-2.5350287171586,-0.178306975540218,0.178306975540218
"INTS7",1.93481034209991,1.82424846207772,2.87013133284687,3.03928231164836,2.52624228367587,1.78985990237433,0.119774068984234,1.39286741731449,1.14200894173105,1.8403755144114,2.08933321110326,1.48414746662536,1.7032154998397,2.7436999000512,-0.747134508316321,0.747134508316322
"IPO4",0.334048553027482,-0.0646673256299862,1.44691602804096,2.62668049408841,0.17485090885968,1.08613695462227,1.76084674193124,0.335026388070531,2.13649162238935,0.998460654299656,0.794820400347978,2.52712027557529,-0.496973235164641,0.659471670555136,-0.714724856590447,0.714724856590447
"IQCD",-0.990431694771011,-0.156448367374011,1.0371421277923,0.100233034255427,-0.591168366886465,0.74939900574695,1.52922022432878,-0.885809323133421,2.32442316629359,1.02731511627054,1.11936670858633,-1.22346738267414,0.816959231207854,-0.29830147123832,0.323058453726624,-0.323058453726624
"IQSEC3",-0.572964864680987,-0.941162169163834,-0.736687376980295,-1.26515835755233,0.124941269183113,0.692274543008905,0.767735581923955,-0.753334031352456,-1.4518811441591,-1.45083429297035,-0.0378761676877205,-2.88040964714689,0.0043387510257529,0.998330907581266,-0.0244373588135724,0.0244373588135724
"IRAK4",0.936351889896709,0.681698148948845,-0.192656633412392,0.520037939706649,0.203355319703951,-0.834168653086198,0.341365365177236,0.764390849734309,-0.470092882752827,1.85478946645054,-0.520064017275018,0.190775492671678,1.02005459861649,-2.64795646137584,0.230326662046125,-0.230326662046125
"IRF1",1.46069185528599,0.263510585895072,-0.953614803075838,1.38398820113351,1.91572373833355,0.514881055348068,-0.765361807106808,1.33230176625515,-0.422239957496675,0.212683309943597,0.982642064889916,-1.77237317826069,0.669707712286236,0.704703601743259,-0.393766160085941,0.393766160085941
"IRF2",1.13423685979316,1.97546224480811,0.530314734015121,0.626645674558119,-1.2948379069745,-2.20863574974341,0.682048374824743,0.333145806194223,0.673711683705433,1.3780905727919,1.16481456443848,0.805069275505722,0.466233255202005,0.489371645564474,-0.148186579764206,0.148186579764206
"IRF4",0.907850693970693,1.92240386897112,-1.04880918866767,-0.137193919514099,-0.653274351049269,1.10876896424354,-1.43426395705075,-0.371043589225167,-1.59303347176662,0.655528327276877,-0.98035841735022,0.307550062091026,0.079996532412456,0.588752680711118,0.761710749602876,-0.761710749602876
"IRF5",0.293421425805281,-1.42508146563536,-0.954072957878072,-0.827086406121201,-2.67253172698534,1.21299004838443,-1.45708935385619,-0.785571504973694,-0.874047302429047,0.0269883595215249,-1.89076260693105,-1.01845566397747,-0.496232674229287,-1.51085171202535,0.895934870509989,-0.895934870509989
"IRF7",-0.116817588781291,1.0826617157883,1.41682417194454,2.02456869652162,0.0117557077806731,1.47208627631009,-0.470924569089648,1.18263315412285,2.13920945576715,2.27475121820808,1.69465110623141,0.613922946220318,1.2351267683994,-0.642206354842627,-0.738336710802249,0.738336710802249
"IRF8",-0.471756566023789,-0.178804132935423,1.37827274962411,-1.39208650759851,1.08121590986921,-0.717363790991742,2.15506356029901,1.71397410664228,1.6900632202256,-0.27015134522692,0.0661386369132732,0.804612283946787,0.900875120087059,0.15313419270822,-0.326498587017067,0.326498587017067
"IRF9",-0.00373763710414175,0.731722101967159,-0.820373044852582,0.798050859717175,-2.02592176554601,-1.69236199271504,0.457104227979129,-0.688492799912812,-0.123999553375301,-0.27170501549608,0.277066760728903,-0.818596617090193,0.545952078138125,-2.53708349494817,0.395900066129808,-0.395900066129808
"IRS2",-2.0118331321941,-1.25372448619532,0.733792567548177,-0.93494526992567,0.979168518068879,0.187685245792002,0.98578930137733,1.71712125307553,0.105780012117843,0.506362956633274,1.2235447132748,-1.09847795066505,0.0844847457949669,-0.0851957748668384,0.273223754317171,-0.273223754317171
"ISG15",0.455329251124755,0.68389867337018,0.0625360279539417,1.80949571601248,-0.346186733684935,-0.14139200355081,0.568543964116583,1.01928082555862,-1.75661747564422,1.40530462194339,1.9592502191074,-0.12469859020992,1.14893402026873,-1.07117313735184,0.294604517737531,-0.294604517737531
"ISG20",0.938696781101912,0.142379898156037,-1.00259812823907,1.02460215898659,-0.9972005835966,-2.38419257774143,-0.228558970610303,-1.07625769404891,0.102400513441974,-0.834581779825797,-1.2625465114951,-1.50632409646371,-0.414176096329251,-2.19429147076424,0.484468737175419,-0.484468737175419
"ISOC2",-0.587272803609713,0.0116398681938021,0.576853646408106,-1.40217076057975,0.965685256376522,1.47691217897762,0.965186650267973,0.0122808231933768,1.70563241539721,0.893064588378478,0.897552841813336,1.43775463332037,0.170213262487341,-1.85369180411803,0.0275363175799841,-0.0275363175799842
"ITGA2",2.41356487815352,1.62430884189345,1.75347698478424,2.90546557684676,3.27089408697651,0.0340964960359382,1.73311616066477,0.842147608498452,0.679363832072323,0.982873843687194,1.60868934308856,1.90105508919983,0.822984204338032,1.55506735102139,-0.491243166088047,0.491243166088047
"ITGA4",-0.360247505886097,-0.88555626178929,0.178421068970265,1.61113496214163,-1.73421519300674,-0.730410250323991,0.996699897293009,-0.523223642962542,-1.61753273161881,-0.800034665180406,0.85437829009402,0.511621266976968,1.21894817765976,0.36018335573847,0.647832806149732,-0.647832806149732
"ITGA5",0.777254700389356,0.370955272978059,-0.219081110288626,3.36627831666515,1.75573271296805,1.56661881126972,-0.102638168866162,-0.650214100901938,0.0887728408998365,0.59777941484403,0.116488001883315,0.253459807857239,-0.0692781654862885,-0.19299815278456,-0.211599288803311,0.211599288803311
"ITGAD",-0.670396800095713,0.519262535469966,-1.75645395650559,-1.71828650882518,-0.206117676591536,-0.173925796082894,-2.5337470935318,-1.39146715300473,-1.99385036798929,-1.5995110455307,-0.484472421338194,-2.1093311689001,-1.55735670278527,0.497157772008418,-0.402048236216748,0.402048236216748
"ITGAM",1.16217300760796,-0.141004148448141,-1.37484510149471,-0.941660887303766,-1.24514989248468,1.01135066873627,-0.751193675864291,-0.0101985591881471,-2.08346115983972,-0.273254583579015,0.802240611997183,-2.15017378765125,0.108230883965132,-0.263100525043875,0.3972492718675,-0.3972492718675
"ITGAV",-0.667421916444029,-1.37617913977699,-1.1421306925477,-0.427969276524594,-2.59878887302243,-2.14425559399881,-0.00809353430744146,-0.834377763289966,-0.522615508932226,0.180408046338308,-1.16306638059481,0.378063489747518,0.94402311684148,0.895925478845738,0.256271006687396,-0.256271006687396
"ITGAX",-0.364111957075718,0.698827393424966,-1.29003753620799,-2.16912141472692,-2.98030982140115,0.0640833413433736,-0.801618992756142,-1.03447950088397,-2.31253834463436,-0.0133564548751303,-0.243633547718223,-1.00720614875171,-0.921015559401892,-1.30446646678384,-0.258469082744455,0.258469082744455
"ITGB1",0.359646503605892,-0.98767230309741,-1.03038136126485,1.20522200902161,-3.42552878843903,-0.94810278438062,-1.07285040596404,-0.788226407920912,-1.01804149432059,-0.0940012884478198,-0.512359928994587,0.0135994742597921,-1.05106630153267,-1.26515954777298,0.0470728974791173,-0.0470728974791172
"ITGB3",-0.116988107124388,-1.93020498352372,0.25599611204919,-1.32054459199309,-1.45060999868591,-1.69447304260993,-1.89224663096562,-2.00098776953188,-0.934906453386098,-0.768830554969846,-1.89259987841251,0.46219942980641,-0.524599993319278,-2.90195880986297,0.439882661289913,-0.439882661289913
"ITIH1",1.03294483969155,0.51837444581835,-0.45409888214447,0.941374306335049,-0.720829422640586,2.20464601867859,-1.68030908401501,-0.51636035808873,0.491254634839046,0.543358271964779,0.619387059785935,-0.914891444766095,-0.956361162722445,-0.841633662748198,-0.60250999370125,0.60250999370125
"IVL",-1.37964886016381,-2.04300962190758,-0.288388359194298,-0.841830805235048,0.625216228110624,0.697988052417157,-1.44000328297815,-0.181493687498708,-0.861165566468756,-2.87676889339044,-1.26277786025419,-0.0355214652762996,-1.91995500724978,-0.784829983486665,0.265464616449465,-0.265464616449465
"JAK2",0.354762741805166,-0.18807358603115,1.14152175546179,0.925960373350487,2.48928333369532,1.93384681774841,0.780412757218748,0.343755163353238,-0.915417522035809,1.1558775709559,0.81696175824253,0.708232506044838,0.844230282783799,3.00565916210154,-0.266940291113603,0.266940291113603
"JAK3",-0.24249513856953,-0.73847750292662,-2.06427414750037,0.0572346133670622,0.667582640602647,0.860448705003439,-1.31826815109946,-1.08772034016518,-2.36874657639334,-0.679574213236025,-1.15297132623858,-2.37344234326456,-0.268209994725371,0.0605093747991456,0.00921701743827795,-0.00921701743827809
"JMJD6",1.97252217260045,1.55325342226593,0.250044771048488,1.90964489413278,2.42669932189539,1.05001709371348,1.889360089057,1.58498563075726,1.40294064915817,1.19785051929108,2.74554789843043,-0.131780691907647,0.562225898550981,1.79806290944932,-1.21194895692418,1.21194895692418
"JUN",-0.0730719176990224,0.515254026857457,-1.64059182206946,0.0475050131674445,0.749088580222495,0.113924565759546,-2.26970571246562,0.854785809675677,-1.69175772120276,0.082099724562411,-0.080113255615024,-0.419011694241838,1.0820031669273,1.22438055355002,-0.00399008334595548,0.00399008334595545
"JUNB",0.578750036959101,-0.149047644390909,-2.03796018707257,0.484438198579395,-0.466178697710504,-1.03978173634996,-0.144225522122142,0.405108641435846,0.908350109692393,-0.630203754362342,-0.455089519329584,-0.438854574676876,-2.27427398036956,-2.35192900604786,0.181658937351457,-0.181658937351457
"JUP",0.126687793656773,0.563006259189297,-0.243123208399621,1.27143991117112,-0.386979397149082,-2.95592364045178,0.49465891422431,0.14928682050503,-0.617442681307097,1.4062092842956,0.53757904364243,-0.580711356145072,-0.582818513289672,-0.414326350961434,0.466801851205418,-0.466801851205418
"KANSL1L",1.54469013918139,2.99514612157766,3.03095701018411,1.16656351635403,0.186742280354638,0.13572272853447,2.02321494410106,0.230847555742001,0.767483139249654,1.54745378379203,0.307643120998246,1.4639119144127,1.26891382972072,1.48028922483662,0.479951020241341,-0.47995102024134
"KAT2B",-1.85076609075896,-1.09201871327429,0.255328813872602,0.423855649754299,-1.09074135407638,-0.0989902525384546,0.52257912170582,0.644109585544464,-1.17393359253108,0.792951007951796,-0.112321344052875,-1.2094631586556,-0.00829520327881301,2.18061084997393,0.330722848218035,-0.330722848218035
"KAT6B",-0.944205401619537,0.506983713287255,0.93424284032273,-1.08572021833325,2.01944285109263,-0.525398478196258,0.898990719288223,0.875771055585214,1.81840321653208,-0.415629536223387,-0.788153859145778,0.312061859397337,0.572214550202865,1.85183591325528,-0.307448525768707,0.307448525768707
"KAT7",0.709076849516545,-0.51172335796092,0.651087818371031,-0.236734096662142,-0.60671230027877,0.148878907137892,-0.815855934598874,-0.289289526577039,1.39946184624203,-3.19758625433194,-0.897805704387821,0.0456993348207776,-0.893512788282918,-0.346274946970881,-0.29260138975712,0.29260138975712
"KATNB1",-1.13151246684637,-0.332959339955433,1.55011350483942,0.707118999662933,2.07295909761729,0.737462817179892,-0.697372483787835,0.746419105882903,1.09511663880002,0.671614035531909,1.92683335179965,1.34449589285629,-0.619768369008218,-0.749307233387446,-0.166135879903738,0.166135879903738
"KCTD2",-0.0487462369994712,0.472636849240946,0.633374122914736,0.274238362502322,2.77426944126281,2.91279878861819,1.45763842404743,-0.429811762938913,0.234272406272693,-0.0902258857506128,1.17343317010983,-0.159428783689326,1.22734411307902,0.483683805270126,-0.155675035421402,0.155675035421402
"KDM2A",1.53801357318093,2.54066082236206,0.906988360633714,1.8727102912374,3.86721495287072,0.795176950996361,1.75302866815705,1.3772476157696,1.34004346045667,1.66352178976037,1.97333914282393,1.789637378155,2.82706219540144,1.61470624832643,-0.643034935498819,0.643034935498819
"KDM4A",-0.556771826462713,-0.247102520423226,1.66000462380237,-1.47585833843241,0.127991092150232,1.89490673228577,-0.0120638162118739,1.18899956836077,0.165721584520568,0.829769966567525,0.299446582288759,-1.32667854629274,-0.0415658249769123,-1.47368243169182,-0.0297321412678317,0.0297321412678317
"KDM4B",0.26541675163078,0.850455367896148,0.516934758095208,0.429731945754811,2.76323270513301,0.622658485161765,-0.373265389538906,0.753325733851448,-1.2651199267568,1.64131988275222,0.262041877300891,-1.30856335207354,1.15035620545585,-0.120443752154301,0.0468275908547892,-0.0468275908547892
"KDM5A",-0.752635295291624,-0.11349618558486,0.39474709180212,1.79296684520038,1.28947088396704,-0.532020473145227,0.295194256053925,0.674744760874366,2.5016306685663,1.13687706635878,2.02264588570207,-0.185251876475862,1.96232772079387,0.304879626810013,0.332771491697451,-0.332771491697451
"KDM5D",0.536829261083613,-0.0866026248540238,0.675411031423435,-0.856948272818101,-1.53128390439549,-0.895812747149338,0.505134931551004,0.832514509693736,0.362365410582423,-2.00362483976665,-1.80787993746965,0.217321787566148,-0.833284917870967,1.30028368388817,-0.433106568556144,0.433106568556144
"KDR",0.56863441253586,1.78591072139291,0.0547477261433587,1.29327212469663,-0.520982077495656,1.68145281422105,0.00382237681287838,-1.13543709135818,2.10321100003843,0.477598519850251,-0.039378553083071,0.880365681294686,-1.21625662110287,1.26464995407767,0.281361799246066,-0.281361799246066
"KHSRP",0.379151471838461,-1.41755352362851,-1.22401816814183,-1.15582262586874,0.602647480790303,1.21619362531909,-2.27106999775631,-0.0133981299127128,-0.746389557421652,-1.46016498923144,-0.209827320604617,-0.125021588066278,-0.717617170484005,1.35524669141362,-0.0521374004638352,0.0521374004638352
"KIAA0232",-0.307639512158761,0.238696840303883,-0.934840455431587,2.52624062399332,-0.643798924463745,-1.78455927317347,-1.23539087108531,0.995162125365371,-0.55706480496356,0.163467927777217,0.292816120312346,-0.21384998980053,-0.307540883298363,0.552981791783751,0.591744248534801,-0.591744248534801
"KIF20B",-1.06875631729187,-1.75595006367794,0.155010510974988,-2.90693935877954,0.478060901840213,-0.33604420867959,-1.02057258937905,-1.52003163178829,1.16830186903602,-1.55594103617434,-0.78651272931766,0.0466721174121248,-0.848155929085691,-0.42676916604268,0.121092078034047,-0.121092078034047
"KIF26B",0.100203498662219,1.28740503839638,1.63179508311889,1.14317547882365,-0.352888518352033,-0.372133274425608,1.10320711756104,2.67475289288591,0.0396134622222776,0.806819895001176,-0.274274775203809,-0.968734008403857,1.07513079202438,-0.929153674143074,0.193659718691762,-0.193659718691762
"KIF2A",0.651444600036,-0.73466382937347,0.0452760234972564,1.16040906993925,0.219098993732105,-0.632624247172198,1.25658403776161,0.979830294976698,2.30887242466792,1.96380330014239,1.41769510928083,2.76804455251933,0.807541426152717,1.11395434594908,-0.150512816239479,0.150512816239479
"KIF2C",-0.426649280234784,-1.06999670851058,-2.36601372801508,-2.2276303945129,-0.629708648685616,-0.789754983063992,-3.26605179950597,-0.54343441737811,-0.550679990646999,-1.89864994828578,-0.192850684859187,-1.43523493253542,-1.89978428612037,0.0941914663662903,-0.0285408210235244,0.0285408210235244
"KIR2DL3",0.522510547023557,-0.0185434853409983,-0.00989359244109154,-1.69049708516211,-1.28133222815777,-0.820904660913308,0.235996159820252,-2.35020628236071,0.262913110857142,-2.49233171354661,-1.58228389131123,-1.89863262767848,-0.349554938352765,-0.262049172993649,0.0138379756049218,-0.0138379756049218
"KIT",0.0683737725686853,-0.767561734395057,0.65065664205979,0.475739134683131,-1.75232962658728,1.17384688855343,-0.0884091405860363,-0.705003375904079,-1.1735937647602,0.0391314276995777,-0.364106112833293,-0.626891118074367,-1.6221790823441,1.30944535949995,1.27823742331931,-1.27823742331931
"KLF11",-0.098956499167542,0.0816536608349376,-1.58920368330574,-0.151271808436365,1.53414924915839,1.76749642073645,0.348531565982956,0.124034587097024,-1.10250608990145,0.181889011150913,-0.595202332300688,0.294604154182746,-0.941555525209346,2.11695009817435,0.0529828952629645,-0.0529828952629645
"KLF4",3.00288458968256,2.40986765258579,2.46743232254654,2.52026708928641,2.42475752677448,3.33490812732715,1.95997404858704,1.71235394345673,2.79473401369734,2.04614276778826,2.16221202535917,2.78835980074402,2.94156193470023,2.42727171645658,-0.865863762562582,0.865863762562582
"KLF8",-0.888878363357997,-1.35017098686482,1.51554166617762,-0.111902020164195,-0.154579452247176,1.56238573660929,1.07424122358283,-0.421252021253803,0.938517357012467,-1.04821602172394,-0.466397961776969,2.01552570733636,-0.405266007875062,0.346537370923697,0.284484223902421,-0.284484223902421
"KLHL24",-0.624973090931759,1.78575682995173,0.52822466839115,1.68236967348885,-1.1881394881221,-1.89898431434876,-0.563939700623099,0.776009581632155,-0.466019922297284,0.685368102467839,-0.844966530724045,-0.213615193291044,0.459367662975786,-0.600238446137581,0.430043837102927,-0.430043837102927
"KLHL7",-0.276033714842019,0.643800863834396,0.0705367281414727,1.72066361531585,-1.26822651261742,-2.30042368066259,0.000264467004098146,1.1552641251943,-1.28118919796981,-0.546939270592192,-0.995495817676862,0.357996639669765,0.116885158079537,0.539098033100736,0.324682630416823,-0.324682630416823
"KLK3",-0.742086469079904,-0.617085497939345,1.33089152867925,-1.21259587825737,-2.63089376629404,0.311416978957546,-1.23209489488212,-1.56936192489195,0.826499683337924,-1.08049528974501,-1.83185979814116,-0.619722717706549,-0.518321196311967,-0.792482936669698,-0.189697172277711,0.18969717227771
"KMT5C",-0.0879496931997016,-0.413435658419725,-1.31049994244577,-1.1661358448398,0.589741862931298,3.04058493765361,-0.664619461361108,-0.072212799029206,-0.825933106272758,-0.723351381583148,-0.356172584891693,-0.983570867717366,-0.385373167856967,-0.310503622394263,-0.0236018064455427,0.0236018064455427
"KNTC1",-0.831084860503946,-2.30706491777605,-1.01191839607954,-2.29983828446811,-1.81992538035615,-0.968680369150442,-2.34540347160048,-0.802465139683336,0.359758113008274,-2.35466442348167,-0.812144492260827,0.403118940931065,-1.66810396678139,-0.118459759173754,0.282993863675362,-0.282993863675362
"KPNB1",0.588906142959771,-0.314266678432694,0.996680150513238,2.0682936057533,2.16617099135783,2.17840530634079,0.106294277861908,1.32364282704142,1.61574112455619,0.410495454262202,1.37535654830121,0.977688162219603,0.477436463329758,3.07669852183061,-0.680141852364757,0.680141852364757
"KRT16",0.233116021092349,-1.64684475892692,1.24260919540865,-1.34597093974411,-0.149059811673304,-0.115701748202366,-1.01414203151709,-0.548065270941089,-0.145984462371614,0.00182172576798564,-1.86432792368441,0.524324136024671,-0.640678051426555,1.94834663347925,0.393415570020982,-0.393415570020982
"KRT18",0.0448288452323491,0.636019089960763,-1.13979392317102,-0.147132094912821,1.63725927783378,0.0400275706226412,0.319823539704455,-0.466066862836713,-2.88668663089856,-0.719787628268635,0.525362223960957,-0.931908730162943,0.553963756337584,-0.221905080030009,-0.443877989481605,0.443877989481605
"KRT19",-2.88948538929572,-0.83995934759395,-1.54367538325344,-2.35870607573984,-1.8161109791217,-0.470817411709763,-0.417383817617321,-1.55513477045478,-1.09849965546763,-0.369471323173222,0.325711200824584,-0.444790503079216,0.465485562635706,0.29765839660452,0.139024281327354,-0.139024281327354
"KRT5",-1.17813687297911,-0.642404258303504,-3.24434220793844,-1.38277783338578,-2.29436799618587,-0.52023021241026,-1.74501187512502,-1.79338125467853,-1.62415565802475,-2.04636783349706,-1.11681847154052,-3.27535725514967,-0.795099818574073,-2.30254631037036,0.238606883569491,-0.238606883569491
"KRT8",-0.425295221433706,0.303389898785404,-1.97648639363144,-0.0579518329299832,0.256282472253381,0.200158593570414,-0.616630652121773,0.40922917185125,-1.24657350565293,-0.0207722040558944,2.12922883303329,-1.12840990405289,1.11514254564102,-1.25553695521193,0.398299969810596,-0.398299969810596
"LAMA2",-2.26873478452552,-1.83526844232825,-0.0453414058831591,0.305895738878095,-0.390423053966904,0.228338028901072,-0.709676641663391,-0.0958140888074872,-2.61986817844261,0.312408990859675,-0.765229747855273,-1.76167610120538,-0.00127548643178032,-1.61355060399302,0.413647259934663,-0.413647259934663
"LAMA4",1.7620969230529,-0.279447263750111,0.571620862679264,-1.23908936240054,0.0350531721761096,-0.251029890322888,0.487451291301544,0.646749660138997,-0.655445917040844,1.42311626347702,-1.21618973792651,1.74358413414886,-0.105659633295581,-1.5301757417142,0.120897768243264,-0.120897768243264
"LAMP3",1.00474528878393,-0.567961217710614,-0.382017739825672,-0.68727612988447,1.29629359157013,-0.0428040458194382,-1.91333014086573,-1.18654381832019,-2.05220800405173,-1.68776801935955,-1.6688575679392,-1.00970598117668,-1.29058268190082,-1.50658966978722,-0.152159580965345,0.152159580965345
"LAP3",1.78282387074499,-0.288381430744577,1.54082819192858,2.37541071264108,0.159654248028317,0.0986549609951421,0.81391997091724,0.671784621092477,3.08835187599806,2.06500514555727,0.930115866385093,0.8767228206644,0.280905834239114,0.0118676005024796,0.125486099931708,-0.125486099931708
"LARP1B",1.41765292468098,1.83330436640141,-0.902506087967773,0.916541855343115,0.456236314698251,-2.04422215587611,0.492003115917873,1.30958162807341,0.905862726939302,1.5159347057534,0.179631334430894,0.858600027480628,0.556093405258255,1.00110716980361,-0.686384093915234,0.686384093915234
"LBP",-0.55618523214995,-0.849750036932934,1.37862893611294,-1.55510999025005,0.548653105253673,1.39700779135768,1.20506543287781,0.34768792382736,1.43885583511603,-0.272306910961163,-1.63035779149327,0.859327086725448,-0.253028518876167,-0.567007411483978,0.134948048409024,-0.134948048409024
"LCA5",-0.603945659452422,-0.666740160015363,0.504054921946648,1.82124658878146,-0.367524433585621,0.168117757501335,1.20254221136912,-0.550062834003334,1.84253058527253,-0.435346588233219,-0.709790660091928,-0.0677535463310904,-1.9740356566347,-0.68729528562545,0.362500124473598,-0.362500124473598
"LCAT",-0.108763048099969,0.865596652975397,1.19364176201861,-1.94222801713598,-1.07819349467652,1.31689409141816,1.50518477771701,0.0225806332217852,-0.347582462378427,1.22723650412479,0.98804838879544,1.51436873552982,-0.547554758601676,0.596674164550425,0.101509892380962,-0.101509892380962
"LCK",-1.60048095068444,-1.658956070639,-1.53396149035507,-2.41336996940241,-2.51963961907218,-1.87963707565341,-0.059487676670437,-1.23073785482923,-2.04425923092459,-1.34299768033804,-2.23587865046463,-1.56810449295521,-1.94998949618589,-3.83304110806976,-0.0444935327007833,0.044493532700783
"LCN10",0.188729714376013,-0.533083457332596,-1.6761949652138,-1.60502674702418,0.324409726125242,-0.351976222113887,-0.630740292058575,-0.845328872883374,-1.62034078520917,-1.53966801559534,-2.4667201356584,-3.10165016092146,-0.549084640484382,-0.0494493546541258,-0.067738503443504,0.0677385034435039
"LCN6",0.742127755260733,0.797505177029973,0.253173547397558,-0.499804943518004,0.167720184898317,2.68015732010656,0.188085249168411,-0.927122239378676,1.21625357373886,-1.73844942231089,-0.493148516225076,0.248013098475902,-0.641913072217378,0.727476556972067,0.232368936438598,-0.232368936438598
"LCP1",0.432457612254629,1.15245098988178,-1.63770821411732,-1.29849341928693,-0.533917324471439,-0.266091169838074,-0.851192697811521,-0.411619255766563,-0.566283557351358,0.755897973556265,-2.40322270332999,-2.24564692858302,-0.246257975736419,-0.948494712369258,0.409576128177019,-0.409576128177019
"LCP2",-0.91391992992429,0.0159053992274074,1.03907564243582,0.0744000996117603,-1.45774642887823,1.63075918013922,1.36423442206122,-0.997624830118516,1.54289612597178,0.227761035344355,1.03972175958659,0.740016770383605,0.0915870332522541,-1.26520611432962,0.436659281751204,-0.436659281751204
"LDHA",1.95660159341728,1.08789124243246,2.73962093518512,-0.109711049329515,0.819413299408206,0.226616753716228,1.93770785077833,0.762521945311534,0.906659948261706,-0.163150356306405,-0.584720474305626,0.191331429112522,-0.683931180497847,1.72662998143749,-0.147887921240036,0.147887921240036
"LDLR",1.41745162153218,1.23224796732679,-0.137338861754964,0.459582183841694,0.015001712123024,-0.17500960603219,0.00194188211263599,-0.773848702158125,-1.21007067534765,-2.0560893755468,0.474990006127199,0.178573149726934,-0.890984111711968,-2.05042656192263,-0.467435601583068,0.467435601583068
"LDLRAD4",0.466726964646501,0.336919091924497,-0.953587433571669,-0.50086921441917,0.256209575849544,0.466337043878205,2.10785094447628,-0.938705161955402,-0.513634196834047,0.327138371733805,0.584313050567689,-0.0919417699821225,-1.96077907300037,-1.76649241931743,-0.506180008509877,0.506180008509877
"LENEP",-1.50169090660873,0.237142758453728,-0.399861699942903,-1.59828797092402,-0.891768806405695,0.69818602264275,0.207514135752086,-1.68961990978699,-1.51395653215563,-2.77398078115092,-2.21132993444617,-0.917224031250157,-0.439776572646569,-1.75262727617482,0.135506311937484,-0.135506311937484
"LENG1",0.666784420098481,0.4309769011373,-1.32525392021082,0.819445062604385,-0.676506393295938,-0.53809401331009,-1.98767238541464,0.388070944618823,-1.35981125906116,1.1485068171932,1.04438223882693,-1.14776765865334,0.701943243234771,-1.2730329835356,0.0606884902834671,-0.0606884902834671
"LEP",0.400649259308517,-0.111502598937528,0.0796736902595639,1.29444256467096,-2.64240711416135,-0.484128839100223,-0.196475651836023,-0.476926330144946,-0.624630788243906,0.677304828864997,0.950552885072751,0.546692084087086,-0.21669995152192,1.82949091117322,-0.376053712698838,0.376053712698838
"LGALS3",0.945823822204006,0.905894002772799,0.93245137964727,-2.28646150178527,0.40086084534242,0.00172997370699922,-1.05647817600148,0.419921902792503,0.307425652874336,-0.89456590516766,0.954340007025334,-1.36547007933748,-0.189154025656521,1.07367381392291,-0.662211424231579,0.662211424231579
"LGALS3BP",-1.00160925091935,-0.512578808320233,0.709417373746176,-0.48981536053277,0.421058183603706,-0.284455046498677,0.994769872754335,-0.255857415130355,-0.454891830677477,0.53476267306623,-0.471830739310128,0.0974257991669833,0.706732158718695,-3.33941086388609,0.0256586158298676,-0.0256586158298676
"LGI3",1.6676266671446,-0.482509820105339,1.62278132154313,-0.142504587671903,-1.81113081100999,-0.0832098293589282,0.252986347001446,-0.354854256739524,0.972313015575396,-0.0206481831599988,-0.0823635450612396,2.28379187038654,0.0118246263531659,-0.0265841266135771,-0.544222764999875,0.544222764999875
"LHCGR",-1.40060566442208,0.8325989763141,0.827232203738197,-0.772829325497639,-0.781073448393564,-0.718271496019162,-0.620192962943661,-1.22687014369828,-2.49375462573169,-2.47336785804144,0.226209791020547,-0.82114505716274,-1.41151196849431,0.0275291112693798,0.3813814106947,-0.3813814106947
"LHX8",0.843242257619419,1.00757899080897,-0.677332043297871,1.78243959592668,-0.417470497146968,-0.339886368817551,-1.16274234678423,1.1083929007589,-0.726621003452215,2.05470409220614,1.4833291013479,-0.886102527478611,0.447579012725897,-0.107592696349052,0.133522044740848,-0.133522044740848
"LHX9",-0.885449649787565,-0.372443170633465,-2.48334157880878,-1.39771890782464,-1.75577015194173,-1.36780991367238,-1.43737394681184,0.442375860099381,-1.4699305362696,-1.23222082878436,-0.308657018818091,-2.52868972454375,-0.206142617626734,-2.86544327175275,0.370733936443823,-0.370733936443824
